Id,System,Class,Static,Static2,Sun,Planets,Moons,Effect,Region,Constelation
unknown,J212338,1, N110,, Blue,10,58,, Unknown (R03), Unknown (C018)
unknown,J115823,1, N110,, Yellow Small,11,45,, Unknown (R03), Unknown (C018)
unknown,J112744,1, N110,, Orange radiant,8,46,, Unknown (R03), Unknown (C018)
unknown,J121941,1, N110,, Orange Bright,8,53,, Unknown (R03), Unknown (C018)
unknown,J125650,1, N110,, Orange,7,33,, Unknown (R03), Unknown (C018)
unknown,J161344,1, N110,, Pink,9,43, Black Hole, Unknown (R03), Unknown (C018)
unknown,J134833,1, N110,, Orange Bright,7,26,, Unknown (R03), Unknown (C018)
unknown,J143517,1, N110,, Pink,9,67, Black Hole, Unknown (R03), Unknown (C018)
unknown,J133245,1, N110,, Orange,7,36, Red Giant, Unknown (R03), Unknown (C018)
unknown,J113918,1, N110,, Pink Small,6,35,, Unknown (R03), Unknown (C018)
unknown,J161644,1, N110,, Orange Bright,5,49,, Unknown (R03), Unknown (C019)
unknown,J152257,1, N110,, Yellow,8,25,, Unknown (R03), Unknown (C019)
unknown,J155833,1, N110,, Yellow Small,9,20, Magnetar, Unknown (R03), Unknown (C019)
unknown,J151332,1, N110,, Yellow,5,5,, Unknown (R03), Unknown (C019)
unknown,J231306,1, N110,, Orange,10,90, Wolf-Rayet Star, Unknown (R03), Unknown (C019)
unknown,J171312,1, N110,, Orange radiant,7,49,, Unknown (R03), Unknown (C019)
unknown,J112406,1, N110,, Yellow,6,3, Cataclysmic Variable, Unknown (R03), Unknown (C019)
unknown,J212904,1, N110,, Pink,8,76,, Unknown (R03), Unknown (C019)
unknown,J111811,1, N110,, Orange radiant,10,53,, Unknown (R03), Unknown (C019)
unknown,J104201,1, N110,, Yellow Small,9,53,, Unknown (R03), Unknown (C020)
unknown,J150216,1, N110,, Red Giant,5,8,, Unknown (R03), Unknown (C020)
unknown,J112934,1, N110,, Orange,10,58,, Unknown (R03), Unknown (C020)
unknown,J115808,1, N110,, Blue,8,72,, Unknown (R03), Unknown (C020)
unknown,J121915,1, N110,, Orange Bright,10,50,, Unknown (R03), Unknown (C020)
unknown,J133259,1, N110,, Yellow,8,25,, Unknown (R03), Unknown (C020)
unknown,J150325,1, N110,, Yellow Small,5,24,, Unknown (R03), Unknown (C020)
unknown,J122224,1, N110,, Yellow Small,8,33,, Unknown (R03), Unknown (C020)
unknown,J131702,1, N110,, Orange,9,42, Pulsar, Unknown (R03), Unknown (C020)
unknown,J141807,1, N110,, Orange,11,52,, Unknown (R03), Unknown (C020)
unknown,J142327,1, N110,, Pink,8,43,, Unknown (R03), Unknown (C020)
unknown,J144822,1, N110,, Yellow Small,6,6,, Unknown (R03), Unknown (C020)
unknown,J164417,2, O477,B274, Red Giant,11,28,, Unknown (R04), Unknown (C021)
unknown,J125227,2, O477,B274, Pink Small,11,15, Pulsar, Unknown (R04), Unknown (C021)
unknown,J113057,2, O477,B274, Orange Bright,5,44,, Unknown (R04), Unknown (C021)
unknown,J101524,2, O477,B274, Blue,8,62,, Unknown (R04), Unknown (C021)
unknown,J124508,2, O477,B274, Orange Bright,11,52,, Unknown (R04), Unknown (C021)
unknown,J141156,2, O477,B274, Orange radiant,7,38,, Unknown (R04), Unknown (C021)
unknown,J222822,2, O477,B274, Red Giant,6,14,, Unknown (R04), Unknown (C021)
unknown,J104253,2, O477,B274, Orange Bright,8,55,, Unknown (R04), Unknown (C021)
unknown,J144153,2, O477,B274, Orange radiant,5,43,, Unknown (R04), Unknown (C021)
unknown,J103406,2, O477,B274, Pink,14,41, Pulsar, Unknown (R04), Unknown (C022)
unknown,J133210,2, O477,B274, Pink Small,9,34,, Unknown (R04), Unknown (C022)
unknown,J111740,2, O477,B274, Red Giant,10,16,, Unknown (R04), Unknown (C022)
unknown,J125956,2, O477,B274, Pink,11,77,, Unknown (R04), Unknown (C022)
unknown,J105951,2, O477,B274, Yellow Small,11,52,, Unknown (R04), Unknown (C022)
unknown,J141857,2, O477,B274, Orange,7,19,, Unknown (R04), Unknown (C022)
unknown,J120726,2, O477,B274, Orange radiant,9,60,, Unknown (R04), Unknown (C022)
unknown,J155737,2, O477,B274, Orange radiant,7,75, Pulsar, Unknown (R04), Unknown (C022)
unknown,J144605,2, O477,B274, Orange,7,36,, Unknown (R04), Unknown (C022)
unknown,J144218,2, O477,B274, Red Giant,8,27,, Unknown (R04), Unknown (C022)
unknown,J114835,2, O477,B274, Yellow,7,89,, Unknown (R04), Unknown (C022)
unknown,J134006,2, O477,B274, Pink,8,17,, Unknown (R04), Unknown (C023)
unknown,J160941,2, O477,B274, Blue Bright,9,29,, Unknown (R04), Unknown (C023)
unknown,J111557,2, O477,B274, Yellow,12,72,, Unknown (R04), Unknown (C023)
unknown,J124219,2, O477,B274, Yellow,7,45,, Unknown (R04), Unknown (C023)
unknown,J155620,2, O477,B274, Orange radiant,13,66, Wolf-Rayet Star, Unknown (R04), Unknown (C023)
unknown,J114346,2, O477,B274, Orange Bright,7,16,, Unknown (R04), Unknown (C023)
unknown,J153532,2, O477,B274, Orange,8,42, Pulsar, Unknown (R04), Unknown (C023)
unknown,J211936,2, O477,B274, Yellow Small,10,7,, Unknown (R04), Unknown (C023)
unknown,J211036,2, O477,B274, Yellow,9,64,, Unknown (R04), Unknown (C023)
unknown,J145805,2, O477,B274, Orange Bright,7,9,, Unknown (R04), Unknown (C023)
unknown,J151548,2, O477,B274, Orange Bright,7,66, Magnetar, Unknown (R04), Unknown (C023)
unknown,J160412,2, O477,B274, Yellow,6,88, Pulsar, Unknown (R04), Unknown (C024)
unknown,J104008,2, O477,B274, Blue Small,9,39,, Unknown (R04), Unknown (C024)
unknown,J145715,2, O477,B274, Yellow,7,7,, Unknown (R04), Unknown (C024)
unknown,J235321,2, O477,B274, Yellow,9,67, Cataclysmic Variable, Unknown (R04), Unknown (C024)
unknown,J103339,2, O477,B274, Yellow,12,17,, Unknown (R04), Unknown (C024)
unknown,J132009,2, O477,B274, Blue,6,84,, Unknown (R04), Unknown (C024)
unknown,J210548,2, O477,B274, Yellow,6,77,, Unknown (R04), Unknown (C024)
unknown,J235408,2, O477,B274, Yellow Small,15,62,, Unknown (R04), Unknown (C024)
unknown,J122821,2, O477,B274, Orange,9,56,, Unknown (R04), Unknown (C024)
unknown,J121925,2, O477,B274, Orange,11,29, Cataclysmic Variable, Unknown (R04), Unknown (C024)
unknown,J151047,2, O477,B274, Orange radiant,9,29, Pulsar, Unknown (R04), Unknown (C024)
unknown,J111011,2, O477,B274, Yellow Small,5,24,, Unknown (R04), Unknown (C024)
unknown,J154212,2, O477,B274, Pink Small,8,66,, Unknown (R04), Unknown (C025)
unknown,J130256,2, O477,B274, Blue,10,54, Magnetar, Unknown (R04), Unknown (C025)
unknown,J113230,2, O477,B274, Pink Small,8,12,, Unknown (R04), Unknown (C025)
unknown,J132557,2, O477,B274, Yellow,5,46,, Unknown (R04), Unknown (C025)
unknown,J233534,2, O477,B274, Orange,11,54, Magnetar, Unknown (R04), Unknown (C025)
unknown,J232801,2, O477,B274, Yellow Small,7,7,, Unknown (R04), Unknown (C025)
unknown,J153627,2, O477,B274, Orange radiant,8,31, Magnetar, Unknown (R04), Unknown (C025)
unknown,J134800,2, O477,B274, Orange radiant,7,58,, Unknown (R04), Unknown (C025)
unknown,J111508,2, O477,B274, Orange Bright,8,8,, Unknown (R04), Unknown (C025)
unknown,J143639,2, O477,B274, Orange,4,37,, Unknown (R04), Unknown (C025)
unknown,J160753,2, O477,B274, Red Giant,10,72,, Unknown (R04), Unknown (C026)
unknown,J151231,2, O477,B274, White,8,16,, Unknown (R04), Unknown (C026)
unknown,J142547,2, O477,B274, Pink,8,50,, Unknown (R04), Unknown (C026)
unknown,J142306,2, O477,B274, White Dwarf,10,52,, Unknown (R04), Unknown (C026)
unknown,J210422,2, O477,B274, Yellow,6,52,, Unknown (R04), Unknown (C026)
unknown,J112137,2, O477,B274, Blue Small,9,76,, Unknown (R04), Unknown (C026)
unknown,J160715,2, O477,B274, Orange Bright,4,10, Black Hole, Unknown (R04), Unknown (C026)
unknown,J145931,2, O477,B274, Orange radiant,9,62,, Unknown (R04), Unknown (C026)
unknown,J103217,2, O477,B274, Orange,7,46, Magnetar, Unknown (R04), Unknown (C026)
unknown,J143505,2, O477,B274, Yellow Small,7,51,, Unknown (R04), Unknown (C026)
unknown,J142533,2, O477,B274, Orange,8,75, Pulsar, Unknown (R04), Unknown (C027)
unknown,J112146,2, O477,B274, Orange,7,31, Red Giant, Unknown (R04), Unknown (C027)
unknown,J103839,2, O477,B274, Orange Bright,8,23, Wolf-Rayet Star, Unknown (R04), Unknown (C027)
unknown,J152433,2, O477,B274, Orange radiant,8,81, Red Giant, Unknown (R04), Unknown (C027)
unknown,J110408,2, O477,B274, Orange,8,55,, Unknown (R04), Unknown (C027)
unknown,J205546,2, O477,B274, Yellow Small,8,58,, Unknown (R04), Unknown (C027)
unknown,J152801,2, O477,B274, Pink Small,2,1, Pulsar, Unknown (R04), Unknown (C027)
unknown,J120308,2, O477,B274, Blue Small,11,34,, Unknown (R04), Unknown (C027)
unknown,J103948,2, O477,B274, Orange,11,25,, Unknown (R04), Unknown (C027)
unknown,J112820,2, O477,B274, Pink Small,7,11,, Unknown (R04), Unknown (C028)
unknown,J231837,2, O477,B274, Yellow Small,7,72,, Unknown (R04), Unknown (C028)
unknown,J110043,2, O477,B274, Red Giant,9,37,, Unknown (R04), Unknown (C028)
unknown,J121454,2, O477,B274, Blue Small,7,53,, Unknown (R04), Unknown (C028)
unknown,J230959,2, O477,B274, Pink Small,10,70,, Unknown (R04), Unknown (C028)
unknown,J103408,2, O477,B274, Blue Bright,11,63, Red Giant, Unknown (R04), Unknown (C028)
unknown,J162720,2, O477,B274, Pink Small,2,1, Red Giant, Unknown (R04), Unknown (C028)
unknown,J132418,2, O477,B274, Yellow,6,57,, Unknown (R04), Unknown (C028)
unknown,J164235,2, O477,B274, Orange radiant,8,67, Pulsar, Unknown (R04), Unknown (C028)
unknown,J143429,2, O477,B274, Orange,6,44,, Unknown (R04), Unknown (C029)
unknown,J134654,2, O477,B274, Yellow Small,9,14,, Unknown (R04), Unknown (C029)
unknown,J112801,2, O477,B274, Orange,6,25,, Unknown (R04), Unknown (C029)
unknown,J110656,2, O477,B274, Pink Small,8,26,, Unknown (R04), Unknown (C029)
unknown,J134951,2, O477,B274, Orange,10,61,, Unknown (R04), Unknown (C029)
unknown,J155307,2, O477,B274, Orange Bright,10,33,, Unknown (R04), Unknown (C029)
unknown,J131204,2, O477,B274, White Dwarf,6,50,, Unknown (R04), Unknown (C029)
unknown,J213737,2, O477,B274, Orange radiant,9,41, Black Hole, Unknown (R04), Unknown (C029)
unknown,J235117,2, O477,B274, Yellow Small,9,35,, Unknown (R04), Unknown (C029)
unknown,J164938,2, O477,B274, Pink Small,7,84,, Unknown (R04), Unknown (C029)
unknown,J120310,2, O477,B274, White Dwarf,8,30, Black Hole, Unknown (R04), Unknown (C029)
unknown,J144838,2, O477,B274, Orange radiant,5,56,, Unknown (R04), Unknown (C029)
unknown,J101307,2, O477,B274, Pink Small,11,46,, Unknown (R04), Unknown (C030)
unknown,J172354,2, O477,B274, Pink,10,54,, Unknown (R04), Unknown (C030)
unknown,J235447,2, O477,B274, Orange,7,53,, Unknown (R04), Unknown (C030)
unknown,J124023,2, O477,B274, Orange radiant,11,47,, Unknown (R04), Unknown (C030)
unknown,J171424,2, O477,B274, Pink,8,17,, Unknown (R04), Unknown (C030)
unknown,J150921,2, O477,B274, Yellow,8,8,, Unknown (R04), Unknown (C030)
unknown,J171518,2, O477,B274, Yellow,12,54,, Unknown (R04), Unknown (C030)
unknown,J140012,2, O477,B274, Yellow,11,14,, Unknown (R04), Unknown (C030)
unknown,J155616,2, O477,B274, Red Giant,7,20, Black Hole, Unknown (R04), Unknown (C030)
unknown,J234557,2, O477,B274, Yellow,5,35,, Unknown (R04), Unknown (C030)
unknown,J162700,2, O477,B274, Orange Bright,8,42,, Unknown (R04), Unknown (C030)
unknown,J103716,2, Y683,B274, Pink Small,7,11,, Unknown (R05), Unknown (C031)
unknown,J100640,2, Y683,B274, Orange Bright,10,51,, Unknown (R05), Unknown (C031)
unknown,J151250,2, Y683,B274, Pink,9,61,, Unknown (R05), Unknown (C031)
unknown,J141332,2, Y683,B274, Pink Small,10,53, Wolf-Rayet Star, Unknown (R05), Unknown (C031)
unknown,J211915,2, Y683,B274, Pink,10,63, Cataclysmic Variable, Unknown (R05), Unknown (C031)
unknown,J144546,2, Y683,B274, Pink,8,56, Pulsar, Unknown (R05), Unknown (C031)
unknown,J145759,2, Y683,B274, Yellow,7,63,, Unknown (R05), Unknown (C031)
unknown,J103422,2, Y683,B274, Blue,9,61, Wolf-Rayet Star, Unknown (R05), Unknown (C031)
unknown,J130222,2, Y683,B274, Red Giant,9,44,, Unknown (R05), Unknown (C031)
unknown,J165357,2, Y683,B274, Yellow,7,67,, Unknown (R05), Unknown (C032)
unknown,J105321,2, Y683,B274, Yellow Small,6,6,, Unknown (R05), Unknown (C032)
unknown,J105803,2, Y683,B274, Yellow,7,67,, Unknown (R05), Unknown (C032)
unknown,J130209,2, Y683,B274, Blue Bright,5,66,, Unknown (R05), Unknown (C032)
unknown,J122832,2, Y683,B274, Pink,8,70, Red Giant, Unknown (R05), Unknown (C032)
unknown,J143359,2, Y683,B274, Red Giant,6,38,, Unknown (R05), Unknown (C032)
unknown,J100447,2, Y683,B274, Orange radiant,5,55, Black Hole, Unknown (R05), Unknown (C032)
unknown,J115651,2, Y683,B274, White,9,28,, Unknown (R05), Unknown (C032)
unknown,J134323,2, Y683,B274, Red Giant,5,54, Wolf-Rayet Star, Unknown (R05), Unknown (C032)
unknown,J160014,2, Y683,B274, Orange radiant,9,54, Red Giant, Unknown (R05), Unknown (C032)
unknown,J110823,2, Y683,B274, White,13,81, Red Giant, Unknown (R05), Unknown (C032)
unknown,J100246,2, Y683,B274, Blue,10,63,, Unknown (R05), Unknown (C033)
unknown,J131221,2, Y683,B274, Orange radiant,6,35,, Unknown (R05), Unknown (C033)
unknown,J145155,2, Y683,B274, Orange radiant,8,72,, Unknown (R05), Unknown (C033)
unknown,J114405,2, Y683,B274, Yellow Small,11,35,, Unknown (R05), Unknown (C033)
unknown,J215537,2, Y683,B274, Yellow Small,9,16,, Unknown (R05), Unknown (C033)
unknown,J172551,2, Y683,B274, Orange radiant,10,61,, Unknown (R05), Unknown (C033)
unknown,J131107,2, Y683,B274, Orange radiant,8,62, Black Hole, Unknown (R05), Unknown (C033)
unknown,J113108,2, Y683,B274, Blue Small,9,58,, Unknown (R05), Unknown (C033)
unknown,J172556,2, Y683,B274, White,8,54,, Unknown (R05), Unknown (C033)
unknown,J123450,2, Y683,B274, Orange Bright,9,39, Wolf-Rayet Star, Unknown (R05), Unknown (C033)
unknown,J135809,2, Y683,B274, Pink Small,7,7, Red Giant, Unknown (R05), Unknown (C033)
unknown,J212319,2, Y683,B274, Orange radiant,8,50, Pulsar, Unknown (R05), Unknown (C034)
unknown,J104210,2, Y683,B274, Pink Small,8,51, Pulsar, Unknown (R05), Unknown (C034)
unknown,J170038,2, Y683,B274, Pink Small,12,34, Black Hole, Unknown (R05), Unknown (C034)
unknown,J104115,2, Y683,B274, Orange Bright,6,26,, Unknown (R05), Unknown (C034)
unknown,J114758,2, Y683,B274, Orange radiant,8,77, Pulsar, Unknown (R05), Unknown (C034)
unknown,J231517,2, Y683,B274, Blue Bright,9,21, Cataclysmic Variable, Unknown (R05), Unknown (C034)
unknown,J114055,2, Y683,B274, Orange radiant,12,55,, Unknown (R05), Unknown (C034)
unknown,J120619,2, Y683,B274, Yellow,11,72,, Unknown (R05), Unknown (C034)
unknown,J213058,2, Y683,B274, Orange radiant,10,35,, Unknown (R05), Unknown (C034)
unknown,J162430,2, Y683,B274, Yellow,10,63,, Unknown (R05), Unknown (C035)
unknown,J120928,2, Y683,B274, Yellow Small,10,48, Red Giant, Unknown (R05), Unknown (C035)
unknown,J132918,2, Y683,B274, Blue Small,10,51,, Unknown (R05), Unknown (C035)
unknown,J105203,2, Y683,B274, Red Giant,7,57,, Unknown (R05), Unknown (C035)
unknown,J104328,2, Y683,B274, Orange,8,41,, Unknown (R05), Unknown (C035)
unknown,J130854,2, Y683,B274, Yellow Small,7,45,, Unknown (R05), Unknown (C035)
unknown,J164130,2, Y683,B274, White Dwarf,8,60,, Unknown (R05), Unknown (C035)
unknown,J110316,2, Y683,B274, Yellow,7,67,, Unknown (R05), Unknown (C035)
unknown,J122331,2, Y683,B274, Yellow Small,7,45,, Unknown (R05), Unknown (C035)
unknown,J133419,2, Y683,B274, Orange radiant,9,50, Cataclysmic Variable, Unknown (R05), Unknown (C036)
unknown,J150137,2, Y683,B274, White Dwarf,12,85,, Unknown (R05), Unknown (C036)
unknown,J140112,2, Y683,B274, Yellow Small,11,52,, Unknown (R05), Unknown (C036)
unknown,J125721,2, Y683,B274, Orange radiant,7,51,, Unknown (R05), Unknown (C036)
unknown,J154515,2, Y683,B274, Pink Small,8,16,, Unknown (R05), Unknown (C036)
unknown,J135703,2, Y683,B274, Yellow Small,9,7, Pulsar, Unknown (R05), Unknown (C036)
unknown,J102347,2, Y683,B274, Orange radiant,9,61,, Unknown (R05), Unknown (C036)
unknown,J234942,2, Y683,B274, Yellow Small,7,9, Red Giant, Unknown (R05), Unknown (C036)
unknown,J134618,2, Y683,B274, Red Giant,8,22, Black Hole, Unknown (R05), Unknown (C036)
unknown,J154858,2, Y683,B274, Yellow,6,88,, Unknown (R05), Unknown (C036)
unknown,J132052,2, Y683,B274, Orange radiant,8,42, Magnetar, Unknown (R05), Unknown (C036)
unknown,J114046,2, Y683,B274, White,9,28, Red Giant, Unknown (R05), Unknown (C037)
unknown,J150859,2, Y683,B274, Blue,8,79,, Unknown (R05), Unknown (C037)
unknown,J151615,2, Y683,B274, White Dwarf,9,9, Cataclysmic Variable, Unknown (R05), Unknown (C037)
unknown,J122246,2, Y683,B274, Orange radiant,7,74,, Unknown (R05), Unknown (C037)
unknown,J132559,2, Y683,B274, White,8,23,, Unknown (R05), Unknown (C037)
unknown,J230207,2, Y683,B274, Yellow Small,7,20,, Unknown (R05), Unknown (C037)
unknown,J140308,2, Y683,B274, Blue Bright,8,14,, Unknown (R05), Unknown (C037)
unknown,J140642,2, Y683,B274, Orange,9,25,, Unknown (R05), Unknown (C037)
unknown,J114306,2, Y683,B274, Orange radiant,7,55,, Unknown (R05), Unknown (C037)
unknown,J154606,2, Y683,B274, Yellow,8,30,, Unknown (R05), Unknown (C037)
unknown,J135910,2, Y683,B274, Red Giant,7,11, Cataclysmic Variable, Unknown (R05), Unknown (C037)
unknown,J132024,2, Y683,B274, Orange radiant,6,53,, Unknown (R05), Unknown (C038)
unknown,J160311,2, Y683,B274, Orange radiant,10,66,, Unknown (R05), Unknown (C038)
unknown,J142239,2, Y683,B274, Yellow,8,96,, Unknown (R05), Unknown (C038)
unknown,J101149,2, Y683,B274, Orange Bright,7,50,, Unknown (R05), Unknown (C038)
unknown,J154538,2, Y683,B274, White Dwarf,9,33,, Unknown (R05), Unknown (C038)
unknown,J144426,2, Y683,B274, Yellow,7,80,, Unknown (R05), Unknown (C038)
unknown,J150341,2, Y683,B274, Orange,10,45, Wolf-Rayet Star, Unknown (R05), Unknown (C038)
unknown,J122124,2, Y683,B274, Pink Small,9,46,, Unknown (R05), Unknown (C038)
unknown,J112614,2, Y683,B274, Yellow Small,6,6,, Unknown (R05), Unknown (C038)
unknown,J145316,2, Y683,B274, Yellow Small,12,53, Magnetar, Unknown (R05), Unknown (C039)
unknown,J215736,2, Y683,B274, Orange,10,52, Red Giant, Unknown (R05), Unknown (C039)
unknown,J163138,2, Y683,B274, Pink Small,10,26, Pulsar, Unknown (R05), Unknown (C039)
unknown,J100033,2, Y683,B274, Blue Bright,8,44,, Unknown (R05), Unknown (C039)
unknown,J170552,2, Y683,B274, Blue Small,6,55,, Unknown (R05), Unknown (C039)
unknown,J104820,2, Y683,B274, Orange,6,39,, Unknown (R05), Unknown (C039)
unknown,J131240,2, Y683,B274, Blue,6,9,, Unknown (R05), Unknown (C039)
unknown,J120442,2, Y683,B274, Yellow Small,9,12,, Unknown (R05), Unknown (C039)
unknown,J105000,2, Y683,B274, White Dwarf,8,5, Magnetar, Unknown (R05), Unknown (C039)
unknown,J164507,2, Y683,B274, Orange Bright,10,21, Cataclysmic Variable, Unknown (R05), Unknown (C039)
unknown,J144956,2, Y683,B274, Blue Small,8,50,, Unknown (R05), Unknown (C039)
unknown,J114712,2, Y683,B274, Pink,10,33,, Unknown (R05), Unknown (C040)
unknown,J211908,2, Y683,B274, Yellow Small,11,53,, Unknown (R05), Unknown (C040)
unknown,J150700,2, Y683,B274, Yellow Small,10,52,, Unknown (R05), Unknown (C040)
unknown,J164931,2, Y683,B274, Orange Bright,9,20,, Unknown (R05), Unknown (C040)
unknown,J121412,2, Y683,B274, White,9,66, Wolf-Rayet Star, Unknown (R05), Unknown (C040)
unknown,J145211,2, Y683,B274, Pink,7,12, Black Hole, Unknown (R05), Unknown (C040)
unknown,J174449,2, Y683,B274, Orange,8,60,, Unknown (R05), Unknown (C040)
unknown,J133015,2, Y683,B274, Yellow Small,10,41,, Unknown (R05), Unknown (C040)
unknown,J134534,2, Y683,B274, Yellow,8,17, Pulsar, Unknown (R05), Unknown (C040)
unknown,J153229,2, Y683,B274, Yellow Small,9,49,, Unknown (R05), Unknown (C040)
unknown,J133557,2, Y683,B274, Blue Bright,8,65, Wolf-Rayet Star, Unknown (R05), Unknown (C040)
unknown,J150807,2, D382,A239, Orange Bright,6,31,, Unknown (R06), Unknown (C041)
unknown,J110413,2, D382,A239, Orange radiant,9,96,, Unknown (R06), Unknown (C041)
unknown,J105352,2, D382,A239, Pink Small,10,69,, Unknown (R06), Unknown (C041)
unknown,J161246,2, D382,A239, Pink,11,38,, Unknown (R06), Unknown (C041)
unknown,J125927,2, D382,A239, Blue Bright,11,38, Red Giant, Unknown (R06), Unknown (C041)
unknown,J130650,2, D382,A239, Orange,12,71, Cataclysmic Variable, Unknown (R06), Unknown (C041)
unknown,J142826,2, D382,A239, Pink Small,10,57, Wolf-Rayet Star, Unknown (R06), Unknown (C041)
unknown,J152737,2, D382,A239, White Dwarf,8,65, Black Hole, Unknown (R06), Unknown (C041)
unknown,J225316,2, D382,A239, Red Giant,8,31, Cataclysmic Variable, Unknown (R06), Unknown (C041)
unknown,J163146,2, D382,A239, Pink Small,8,21, Cataclysmic Variable, Unknown (R06), Unknown (C041)
